fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.2,0.38,0.3,1.0296194171811583,0.07045846364856141,31.0,70.0,0.99685,3.42,0.4637340162321401,9.5,6.0
6.8,0.48,0.08,1.0296194171811583,0.07138999608667294,40.0,64.0,0.99529,3.12,0.3987761199573678,9.6,5.0
8.5,0.34,0.4,1.536867219599265,0.053540766928029816,3.0,9.0,0.99738,3.38,0.5068176023684519,11.6,7.0
7.9,0.19,0.42,0.9555114450274363,0.055434706888100586,18.0,30.0,0.994,3.29,0.5247285289349821,11.2,6.0
11.6,0.41,0.54,0.9162907318741551,0.09075436326846414,22.0,41.0,0.99735,3.02,0.5653138090500605,9.9,7.0
11.6,0.41,0.54,0.9162907318741551,0.09075436326846414,22.0,41.0,0.99735,3.02,0.5653138090500605,9.9,7.0
10.0,0.26,0.54,1.0647107369924282,0.07973496801885356,42.0,74.0,0.99451,2.98,0.48858001481867097,11.8,7.5
7.9,0.34,0.42,1.0986122886681098,0.08250122151174369,8.0,19.0,0.99546,3.35,0.4700036292457355,11.4,6.0
7.0,0.54,0.09,1.0986122886681098,0.07788653865707122,10.0,16.0,0.99479,3.43,0.4637340162321401,11.5,6.0
9.2,0.31,0.36,1.1631508098056809,0.0760346862759976,11.0,31.0,0.99615,3.33,0.6205764877251099,12.0,7.0
6.6,0.725,0.09,1.536867219599265,0.11064652008706366,9.0,17.0,0.99655,3.35,0.3987761199573678,10.8,6.0
9.4,0.4,0.47,1.252762968495368,0.08342160813907239,6.0,20.0,0.99772,3.15,0.4054651081081644,10.5,5.0
6.6,0.725,0.09,1.536867219599265,0.11064652008706366,9.0,17.0,0.99655,3.35,0.3987761199573678,10.8,6.0
8.6,0.52,0.38,0.9162907318741551,0.0916671885258238,5.0,18.0,0.99666,3.2,0.41871033485818504,9.4,5.0
8.0,0.31,0.45,1.1314021114911006,0.11332868530700316,5.0,16.0,0.99358,3.15,0.5933268452777344,12.5,7.0
8.6,0.52,0.38,0.9162907318741551,0.0916671885258238,5.0,18.0,0.99666,3.2,0.41871033485818504,9.4,5.0
8.4,0.34,0.42,1.1314021114911006,0.06952606264861023,23.0,36.0,0.99392,3.11,0.5766133643039938,12.4,6.0
7.4,0.49,0.27,1.1314021114911006,0.06859279146561172,14.0,25.0,0.99388,3.35,0.48858001481867097,12.0,6.0
6.1,0.48,0.09,0.9932517730102833,0.07510747248680541,18.0,30.0,0.99402,3.45,0.43178241642553783,11.2,6.0
7.4,0.49,0.27,1.1314021114911006,0.06859279146561172,14.0,25.0,0.99388,3.35,0.48858001481867097,12.0,6.0
8.0,0.48,0.34,1.1631508098056809,0.07045846364856141,16.0,25.0,0.9936,3.28,0.5068176023684519,12.4,6.0
6.3,0.57,0.28,1.1314021114911006,0.04688358589885042,13.0,49.0,0.99374,3.41,0.4700036292457355,12.8,5.0
8.2,0.23,0.42,1.0647107369924282,0.06672363204290818,9.0,17.0,0.99376,3.21,0.43178241642553783,12.3,6.0
9.1,0.3,0.41,1.0986122886681098,0.0657877405380031,10.0,24.0,0.99523,3.27,0.6151856390902335,11.7,7.0
8.1,0.78,0.1,1.4586150226995167,0.08617769624105233,4.0,13.0,0.99855,3.36,0.3987761199573678,9.5,5.0
10.8,0.47,0.43,1.1314021114911006,0.11332868530700316,27.0,66.0,0.9982,3.17,0.5653138090500605,10.8,6.0
8.3,0.53,0.0,0.8754687373538999,0.06765864847381481,6.0,14.0,0.99593,3.25,0.49469624183610705,10.0,6.0
5.4,0.42,0.27,1.0986122886681098,0.0880108773227133,23.0,55.0,0.99471,3.6849999999999996,0.49469624183610705,12.3,7.0
7.9,0.33,0.41,0.9162907318741551,0.054488185284069734,6.0,35.0,0.99396,3.29,0.5364933705145685,11.0,6.0
8.9,0.24,0.39,0.9555114450274363,0.07138999608667294,3.0,10.0,0.99698,3.12,0.4637340162321401,9.5,6.0
5.0,0.4,0.5,1.536867219599265,0.044973365642731154,29.0,80.0,0.9922475000000001,3.49,0.5068176023684519,13.5,6.0
7.0,0.69,0.07,1.252762968495368,0.08709470685093376,15.0,21.0,0.99572,3.38,0.4700036292457355,11.3,6.0
7.0,0.69,0.07,1.252762968495368,0.08709470685093376,15.0,21.0,0.99572,3.38,0.4700036292457355,11.3,6.0
7.0,0.69,0.07,1.252762968495368,0.08709470685093376,15.0,21.0,0.99572,3.38,0.4700036292457355,11.3,6.0
7.1,0.39,0.12,1.1314021114911006,0.06297479916138844,14.0,24.0,0.99252,3.3,0.4252677354043441,13.3,6.0
5.6,0.66,0.0,1.252762968495368,0.0639133257436528,7.0,15.0,0.99256,3.52,0.4574248470388754,12.9,5.0
7.9,0.54,0.34,1.252762968495368,0.07325046173959267,8.0,17.0,0.99235,3.2,0.5423242908253617,13.1,7.5
6.6,0.5,0.0,1.0296194171811583,0.06015392281974709,21.0,28.0,0.99352,3.44,0.4382549309311553,12.3,6.0
6.3,0.47,0.0,0.8754687373538999,0.053540766928029816,27.0,33.0,0.9922475000000001,3.45,0.3920420877760237,12.3,6.0
10.7,0.4,0.37,1.0647107369924282,0.07788653865707122,17.0,29.0,0.99674,3.12,0.5007752879124893,11.2,6.0
6.5,0.58,0.0,1.1631508098056809,0.0916671885258238,3.0,13.0,0.99557,3.62,0.4824261492442927,11.5,4.0
8.8,0.24,0.35,0.9932517730102833,0.053540766928029816,13.0,27.0,0.99394,3.14,0.4637340162321401,11.3,7.0
5.8,0.29,0.26,0.9932517730102833,0.061095099359810875,3.0,11.0,0.9922475000000001,3.39,0.43178241642553783,13.5,6.0
6.3,0.76,0.0,1.3609765531356006,0.06952606264861023,26.0,52.0,0.99379,3.51,0.4700036292457355,11.5,6.0
10.0,0.43,0.33,1.308332819650179,0.09075436326846414,28.0,89.0,0.9984,3.22,0.5187937934151676,10.0,5.0
10.5,0.43,0.35,1.4586150226995167,0.0880108773227133,24.0,70.0,0.99798,3.21,0.5247285289349821,10.5,6.0
9.1,0.6,0.0,1.0647107369924282,0.05638033343610764,5.0,10.0,0.9977,3.18,0.48858001481867097,10.4,6.0
5.9,0.19,0.21,0.9932517730102833,0.04401688541677432,42.0,122.0,0.99341,3.32,0.36464311358790924,9.5,5.0
7.4,0.36,0.34,1.0296194171811583,0.07232066157962612,18.0,38.0,0.9933,3.38,0.6312717768418579,13.5,7.0
7.2,0.48,0.07,1.536867219599265,0.08525984395082342,10.0,18.0,0.99684,3.37,0.5187937934151676,11.2,7.0
8.5,0.28,0.35,0.9932517730102833,0.05921185963184608,6.0,15.0,0.99524,3.3,0.5538851132264376,11.8,7.0
8.0,0.25,0.43,0.9932517730102833,0.06485097231961631,22.0,50.0,0.9946,3.38,0.4700036292457355,11.9,6.0
10.4,0.52,0.45,1.0986122886681098,0.07696104113612832,6.0,13.0,0.99774,3.22,0.5653138090500605,11.4,6.0
10.4,0.52,0.45,1.0986122886681098,0.07696104113612832,6.0,13.0,0.99774,3.22,0.5653138090500605,11.4,6.0
7.5,0.41,0.15,1.536867219599265,0.09893994785490356,29.0,94.0,0.99786,3.14,0.4574248470388754,9.1,5.0
8.2,0.51,0.24,1.0986122886681098,0.0760346862759976,16.0,86.0,0.99764,3.34,0.49469624183610705,9.5,6.0
7.3,0.4,0.3,0.9932517730102833,0.07696104113612832,33.0,79.0,0.9969,3.41,0.5007752879124893,9.5,6.0
8.2,0.38,0.32,1.252762968495368,0.07696104113612832,24.0,71.0,0.99624,3.27,0.6151856390902335,11.0,6.0
6.9,0.45,0.11,1.2237754316221157,0.04210117601863539,6.0,12.0,0.99354,3.3,0.5007752879124893,11.4,6.0
7.0,0.22,0.3,1.0296194171811583,0.06297479916138844,16.0,20.0,0.99672,3.61,0.598836501088704,10.0,6.0
7.3,0.32,0.23,1.1939224684724346,0.0639133257436528,35.0,70.0,0.99588,3.43,0.4824261492442927,10.1,5.0
8.2,0.2,0.43,1.252762968495368,0.07325046173959267,31.0,51.0,0.99672,3.53,0.5933268452777344,10.4,6.0
7.8,0.5,0.12,1.0296194171811583,0.11332868530700316,6.0,21.0,0.996,3.28,0.6259384308664953,9.8,6.0
10.0,0.41,0.45,1.536867219599265,0.06859279146561172,6.0,14.0,0.99702,3.21,0.3987761199573678,11.8,7.0
7.8,0.39,0.42,1.0986122886681098,0.08250122151174369,9.0,21.0,0.99526,3.39,0.5068176023684519,11.6,6.0
10.0,0.35,0.47,1.0986122886681098,0.05921185963184608,6.0,11.0,0.99585,3.23,0.41871033485818504,12.0,6.0
8.2,0.33,0.32,1.33500106673234,0.06485097231961631,4.0,12.0,0.99473,3.3,0.5653138090500605,12.8,7.0
6.1,0.58,0.23,1.252762968495368,0.04305948946044697,16.0,70.0,0.99352,3.46,0.5007752879124893,12.5,6.0
8.3,0.6,0.25,1.1631508098056809,0.11154137473290741,9.0,38.0,0.99616,3.15,0.4252677354043441,9.8,5.0
9.6,0.42,0.35,1.1314021114911006,0.07973496801885356,17.0,38.0,0.99622,3.23,0.5068176023684519,11.1,6.0
6.6,0.58,0.0,1.1631508098056809,0.09531017980432487,42.0,63.0,0.99544,3.59,0.5187937934151676,11.4,6.0
8.3,0.6,0.25,1.1631508098056809,0.11154137473290741,9.0,38.0,0.99616,3.15,0.4252677354043441,9.8,5.0
8.5,0.18,0.51,1.0116009116784799,0.06859279146561172,42.0,88.0,0.99524,3.33,0.5653138090500605,11.8,7.0
5.1,0.51,0.18,1.1314021114911006,0.04114194333117518,16.0,101.0,0.9924,3.46,0.6259384308664953,12.9,7.0
6.7,0.41,0.43,1.33500106673234,0.07325046173959267,22.0,54.0,0.99572,3.42,0.6931471805599453,10.6,6.0
10.2,0.41,0.43,1.1631508098056809,0.10436001532424277,11.0,37.0,0.99728,3.16,0.5128236264286637,10.8,5.0
10.6,0.36,0.57,1.1939224684724346,0.08342160813907239,6.0,20.0,0.99676,3.14,0.5423242908253617,11.1,7.0
8.8,0.45,0.43,0.8754687373538999,0.07325046173959267,12.0,21.0,0.99551,3.21,0.5596157879354227,10.2,6.0
8.5,0.32,0.42,1.1939224684724346,0.07232066157962612,12.0,19.0,0.99434,3.14,0.5364933705145685,11.8,7.0
9.0,0.785,0.24,0.9932517730102833,0.07510747248680541,10.0,21.0,0.99692,3.29,0.5128236264286637,10.0,5.0
9.0,0.785,0.24,0.9932517730102833,0.07510747248680541,10.0,21.0,0.99692,3.29,0.5128236264286637,10.0,5.0
8.5,0.44,0.5,1.0647107369924282,0.11332868530700316,15.0,38.0,0.99634,3.01,0.6931471805599453,9.4,5.0
9.9,0.54,0.26,1.0986122886681098,0.10526051065749295,7.0,60.0,0.99709,2.94,0.6830968447064438,10.2,5.0
8.2,0.33,0.39,1.252762968495368,0.07138999608667294,29.0,48.0,0.99528,3.32,0.6312717768418579,12.4,7.0
6.5,0.34,0.27,1.33500106673234,0.06485097231961631,8.0,44.0,0.99384,3.21,0.44468582126144574,12.0,6.0
7.6,0.5,0.29,1.1939224684724346,0.08250122151174369,5.0,14.0,0.99502,3.32,0.4824261492442927,11.5,6.0
9.2,0.36,0.34,0.9555114450274363,0.06015392281974709,5.0,12.0,0.99667,3.2,0.5128236264286637,10.5,6.0
7.1,0.59,0.0,1.1631508098056809,0.07510747248680541,26.0,44.0,0.99522,3.42,0.5187937934151676,10.8,6.0
9.7,0.42,0.46,1.1314021114911006,0.07138999608667294,5.0,16.0,0.99649,3.27,0.5538851132264376,12.3,6.0
7.6,0.36,0.31,0.9932517730102833,0.0760346862759976,26.0,65.0,0.99716,3.46,0.4824261492442927,9.5,6.0
7.6,0.36,0.31,0.9932517730102833,0.0760346862759976,26.0,65.0,0.99716,3.46,0.4824261492442927,9.5,6.0
6.5,0.61,0.0,1.1631508098056809,0.09075436326846414,42.0,59.0,0.99541,3.61,0.5306282510621704,11.5,6.0
6.5,0.88,0.03,1.536867219599265,0.0760346862759976,23.0,47.0,0.99572,3.58,0.4054651081081644,11.2,4.0
7.1,0.66,0.0,1.2237754316221157,0.050693114315518116,6.0,11.0,0.99318,3.35,0.5068176023684519,12.7,7.0
5.6,0.915,0.0,1.1314021114911006,0.04018178963283183,17.0,78.0,0.99346,3.68,0.5481214085096876,11.4,5.0
8.2,0.35,0.33,1.2237754316221157,0.07325046173959267,11.0,47.0,0.99599,3.27,0.5933268452777344,11.0,6.0
8.2,0.35,0.33,1.2237754316221157,0.07325046173959267,11.0,47.0,0.99599,3.27,0.5933268452777344,11.0,6.0
9.8,0.39,0.43,0.9745596399981308,0.0657877405380031,5.0,11.0,0.99478,3.19,0.3784364357202451,11.4,5.0
10.2,0.4,0.4,1.252762968495368,0.0657877405380031,41.0,54.0,0.99754,3.38,0.6205764877251099,10.5,6.0
6.8,0.66,0.07,0.9555114450274363,0.06765864847381481,16.0,61.0,0.99572,3.29,0.4700036292457355,9.3,5.0
6.7,0.64,0.23,1.1314021114911006,0.07696104113612832,11.0,119.0,0.99538,3.36,0.5306282510621704,10.9,5.0
7.0,0.43,0.3,1.0986122886681098,0.08157998699242287,6.0,39.0,0.99346,3.33,0.3784364357202451,11.9,6.0
6.6,0.8,0.03,1.536867219599265,0.0760346862759976,6.0,12.0,0.9963,3.52,0.4054651081081644,12.2,5.0
7.0,0.43,0.3,1.0986122886681098,0.08157998699242287,6.0,39.0,0.99346,3.33,0.3784364357202451,11.9,6.0
6.7,0.64,0.23,1.1314021114911006,0.07696104113612832,11.0,119.0,0.99538,3.36,0.5306282510621704,10.9,5.0
8.8,0.955,0.05,1.0296194171811583,0.07232066157962612,5.0,19.0,0.99616,3.3,0.36464311358790924,9.6,4.0
9.1,0.4,0.57,1.536867219599265,0.07696104113612832,6.0,20.0,0.99652,3.28,0.4510756193602167,12.5,6.0
6.5,0.885,0.0,1.1939224684724346,0.11332868530700316,6.0,12.0,0.99551,3.56,0.412109650826833,10.8,5.0
7.2,0.25,0.37,1.252762968495368,0.061095099359810875,11.0,41.0,0.99439,3.52,0.5877866649021191,12.4,7.0
6.4,0.885,0.0,1.1939224684724346,0.11332868530700316,6.0,12.0,0.99551,3.56,0.412109650826833,10.8,5.0
7.0,0.745,0.12,1.0296194171811583,0.10795714150509228,15.0,64.0,0.99588,3.22,0.4637340162321401,9.5,6.0
6.2,0.43,0.22,1.0296194171811583,0.07510747248680541,21.0,56.0,0.99633,3.52,0.4700036292457355,9.5,6.0
7.9,0.58,0.23,1.1939224684724346,0.07325046173959267,23.0,94.0,0.99686,3.21,0.4574248470388754,9.5,6.0
7.7,0.57,0.21,0.9162907318741551,0.06672363204290818,4.0,9.0,0.99458,3.16,0.43178241642553783,9.8,6.0
7.7,0.26,0.26,1.0986122886681098,0.050693114315518116,19.0,77.0,0.9951,3.15,0.5822156198526637,10.9,6.0
7.9,0.58,0.23,1.1939224684724346,0.07325046173959267,23.0,94.0,0.99686,3.21,0.4574248470388754,9.5,6.0
7.7,0.57,0.21,0.9162907318741551,0.06672363204290818,4.0,9.0,0.99458,3.16,0.43178241642553783,9.8,6.0
7.9,0.34,0.36,1.0647107369924282,0.06297479916138844,5.0,10.0,0.99419,3.27,0.43178241642553783,11.2,7.0
8.6,0.42,0.39,1.0296194171811583,0.0657877405380031,6.0,12.0,0.99516,3.35,0.5247285289349821,11.7,7.5
9.9,0.74,0.19,1.536867219599265,0.10526051065749295,33.0,76.0,0.99878,3.14,0.4382549309311553,9.4,5.0
7.2,0.36,0.46,1.1314021114911006,0.07138999608667294,24.0,44.0,0.99534,3.4,0.6151856390902335,11.0,7.0
7.2,0.36,0.46,1.1314021114911006,0.07138999608667294,24.0,44.0,0.99534,3.4,0.6151856390902335,11.0,7.0
7.2,0.36,0.46,1.1314021114911006,0.07138999608667294,24.0,44.0,0.99534,3.4,0.6151856390902335,11.0,7.0
9.9,0.72,0.55,0.9932517730102833,0.11332868530700316,24.0,52.0,0.99752,3.35,0.6626879730752367,10.0,5.0
7.2,0.36,0.46,1.1314021114911006,0.07138999608667294,24.0,44.0,0.99534,3.4,0.6151856390902335,11.0,7.0
6.2,0.39,0.43,1.0986122886681098,0.06859279146561172,14.0,24.0,0.99428,3.45,0.6259384308664953,11.2,7.0
6.8,0.65,0.02,1.1314021114911006,0.07510747248680541,8.0,15.0,0.99498,3.35,0.4824261492442927,10.4,6.0
6.6,0.44,0.15,1.1314021114911006,0.07325046173959267,22.0,53.0,0.9957,3.32,0.4824261492442927,9.3,5.0
6.8,0.65,0.02,1.1314021114911006,0.07510747248680541,8.0,15.0,0.99498,3.35,0.4824261492442927,10.4,6.0
9.6,0.38,0.42,1.0647107369924282,0.06859279146561172,5.0,13.0,0.99659,3.15,0.5596157879354227,10.5,6.0
10.2,0.33,0.46,1.0647107369924282,0.07788653865707122,6.0,9.0,0.99628,3.1,0.3920420877760237,10.4,6.0
8.8,0.27,0.46,1.1314021114911006,0.09075436326846414,20.0,29.0,0.99488,3.26,0.44468582126144574,11.3,6.0
7.9,0.57,0.31,1.0986122886681098,0.0760346862759976,10.0,79.0,0.99677,3.29,0.5247285289349821,9.5,6.0
8.2,0.34,0.37,1.0647107369924282,0.055434706888100586,42.0,74.0,0.99408,3.23,0.5933268452777344,12.0,6.0
8.2,0.4,0.31,1.0647107369924282,0.07881118042428978,8.0,24.0,0.996,3.24,0.5247285289349821,10.6,6.0
9.0,0.39,0.4,0.832909122935104,0.04305948946044697,25.0,50.0,0.99478,3.2,0.6043159668533296,10.9,6.0
10.9,0.32,0.52,1.0296194171811583,0.11332868530700316,17.0,44.0,0.99734,3.28,0.5709795465857378,11.5,6.0
10.9,0.32,0.52,1.0296194171811583,0.11332868530700316,17.0,44.0,0.99734,3.28,0.5709795465857378,11.5,6.0
8.1,0.53,0.22,1.1631508098056809,0.07510747248680541,33.0,89.0,0.99678,3.26,0.3784364357202451,9.6,6.0
10.5,0.36,0.47,1.1631508098056809,0.07138999608667294,9.0,23.0,0.99638,3.23,0.5653138090500605,12.0,6.0
12.349999999999998,0.39,0.49,1.252762968495368,0.07696104113612832,8.0,20.0,0.9992,3.07,0.598836501088704,10.3,6.0
9.2,0.46,0.23,1.2809338454620642,0.08709470685093376,18.0,77.0,0.99922,3.15,0.412109650826833,9.4,5.0
7.5,0.58,0.03,1.536867219599265,0.07696104113612832,27.0,46.0,0.99592,3.02,0.3852624007906449,9.2,5.0
9.0,0.58,0.25,1.0986122886681098,0.09893994785490356,8.0,21.0,0.99769,3.27,0.5423242908253617,9.6,5.0
5.1,0.42,0.0,1.0296194171811583,0.04305948946044697,18.0,88.0,0.9922475000000001,3.68,0.5481214085096876,13.5,7.0
7.6,0.43,0.29,1.1314021114911006,0.07232066157962612,19.0,66.0,0.99718,3.4,0.49469624183610705,9.5,5.0
7.7,0.18,0.34,1.308332819650179,0.0639133257436528,15.0,58.0,0.9947,3.37,0.5766133643039938,11.8,6.0
7.8,0.815,0.01,1.2809338454620642,0.07138999608667294,42.0,90.0,0.99621,3.38,0.4824261492442927,10.8,5.0
7.6,0.43,0.29,1.1314021114911006,0.07232066157962612,19.0,66.0,0.99718,3.4,0.49469624183610705,9.5,5.0
10.2,0.23,0.37,1.1631508098056809,0.055434706888100586,14.0,36.0,0.99614,3.23,0.3987761199573678,9.3,4.0
7.1,0.75,0.01,1.1631508098056809,0.0573250666192694,11.0,18.0,0.99242,3.39,0.33647223662121295,12.8,6.0
6.0,0.33,0.32,1.536867219599265,0.05259245011917058,6.0,113.0,0.99572,3.3,0.44468582126144574,11.5,4.0
7.8,0.55,0.0,0.9932517730102833,0.06765864847381481,7.0,17.0,0.99659,3.26,0.49469624183610705,9.4,6.0
7.1,0.75,0.01,1.1631508098056809,0.0573250666192694,11.0,18.0,0.99242,3.39,0.33647223662121295,12.8,6.0
8.1,0.73,0.0,1.252762968495368,0.07788653865707122,12.0,24.0,0.99798,3.38,0.3784364357202451,9.6,4.0
6.5,0.67,0.0,1.536867219599265,0.055434706888100586,11.0,20.0,0.99488,3.45,0.44468582126144574,11.8,4.0
7.5,0.61,0.2,0.9932517730102833,0.07325046173959267,36.0,60.0,0.99494,3.1,0.33647223662121295,9.3,5.0
9.8,0.37,0.39,1.252762968495368,0.0760346862759976,28.0,65.0,0.99729,3.16,0.4637340162321401,9.8,5.0
9.0,0.4,0.41,1.0986122886681098,0.05638033343610764,15.0,40.0,0.99414,3.22,0.4700036292457355,12.2,6.0
8.3,0.56,0.22,1.2237754316221157,0.07881118042428978,10.0,86.0,0.9983,3.37,0.4824261492442927,9.5,5.0
5.9,0.29,0.25,1.536867219599265,0.06485097231961631,42.0,122.0,0.99721,3.33,0.43178241642553783,10.3,6.0
7.4,0.55,0.19,1.0296194171811583,0.07881118042428978,15.0,34.0,0.99655,3.49,0.5187937934151676,10.5,5.0
7.4,0.74,0.07,0.9932517730102833,0.08250122151174369,15.0,48.0,0.99502,3.12,0.3920420877760237,10.0,5.0
7.4,0.55,0.19,1.0296194171811583,0.07881118042428978,15.0,34.0,0.99655,3.49,0.5187937934151676,10.5,5.0
6.9,0.41,0.33,1.1631508098056809,0.07788653865707122,22.0,36.0,0.9949,3.41,0.5596157879354227,11.1,6.0
7.1,0.6,0.01,1.1939224684724346,0.0760346862759976,24.0,37.0,0.99514,3.4,0.4762341789963716,10.9,6.0
7.1,0.6,0.01,1.1939224684724346,0.0760346862759976,24.0,37.0,0.99514,3.4,0.4762341789963716,10.9,6.0
7.5,0.58,0.14,1.1631508098056809,0.07417939817425151,27.0,60.0,0.9963,3.28,0.4637340162321401,9.8,5.0
7.1,0.72,0.0,1.0296194171811583,0.11332868530700316,6.0,14.0,0.99627,3.45,0.4574248470388754,9.8,5.0
7.9,0.66,0.0,0.8754687373538999,0.0916671885258238,6.0,13.0,0.99569,3.43,0.4574248470388754,9.5,5.0
7.8,0.7,0.06,1.0647107369924282,0.0760346862759976,20.0,35.0,0.99628,3.4,0.5247285289349821,10.9,5.0
6.1,0.64,0.02,1.2237754316221157,0.06672363204290818,26.0,46.0,0.99358,3.47,0.37156355643248307,11.0,5.0
7.5,0.59,0.22,1.0296194171811583,0.07881118042428978,42.0,60.0,0.99499,3.1,0.35065687161316933,9.2,5.0
7.0,0.58,0.28,1.536867219599265,0.08157998699242287,12.0,69.0,0.99633,3.32,0.5306282510621704,11.0,6.0
6.8,0.64,0.0,1.308332819650179,0.11332868530700316,15.0,33.0,0.99538,3.44,0.48858001481867097,11.3,6.0
6.8,0.64,0.0,1.308332819650179,0.11332868530700316,15.0,33.0,0.99538,3.44,0.48858001481867097,11.3,6.0
8.6,0.635,0.68,1.0296194171811583,0.11332868530700316,19.0,56.0,0.99632,3.02,0.6931471805599453,9.3,5.0
6.3,1.0150000000000001,0.0,1.0986122886681098,0.07973496801885356,17.0,24.0,0.99437,3.59,0.4382549309311553,11.2,4.0
9.8,0.45,0.38,1.252762968495368,0.07788653865707122,34.0,66.0,0.99726,3.15,0.4574248470388754,9.8,5.0
8.2,0.78,0.0,1.1631508098056809,0.08525984395082342,13.0,26.0,0.9978,3.37,0.3784364357202451,9.6,4.0
8.5,0.37,0.32,1.0296194171811583,0.0639133257436528,26.0,51.0,0.99456,3.38,0.5423242908253617,11.8,6.0
7.2,0.57,0.05,1.1939224684724346,0.07788653865707122,16.0,36.0,0.99564,3.38,0.4700036292457355,10.3,6.0
7.2,0.57,0.05,1.1939224684724346,0.07788653865707122,16.0,36.0,0.99564,3.38,0.4700036292457355,10.3,6.0
10.4,0.43,0.5,1.1939224684724346,0.0657877405380031,13.0,19.0,0.996,3.1,0.6259384308664953,11.4,6.0
6.9,0.41,0.31,1.0986122886681098,0.0760346862759976,21.0,51.0,0.99668,3.47,0.4382549309311553,9.5,6.0
5.5,0.49,0.03,1.0296194171811583,0.04305948946044697,28.0,87.0,0.9922475000000001,3.5,0.598836501088704,13.5,7.5
5.0,0.38,0.01,0.9555114450274363,0.04688358589885042,26.0,60.0,0.9922475000000001,3.6849999999999996,0.5596157879354227,13.5,6.0
7.3,0.44,0.2,0.9555114450274363,0.04783732941416013,24.0,64.0,0.9935,3.38,0.4510756193602167,11.7,6.0
5.9,0.46,0.0,1.0647107369924282,0.07417939817425151,25.0,44.0,0.99385,3.5,0.4252677354043441,11.2,5.0
7.5,0.58,0.2,1.0986122886681098,0.07045846364856141,34.0,44.0,0.99494,3.1,0.3576744442718159,9.3,5.0
7.8,0.58,0.13,1.1314021114911006,0.09712671073072274,17.0,36.0,0.9944,3.24,0.4252677354043441,11.2,6.0
8.0,0.715,0.22,1.1939224684724346,0.07232066157962612,13.0,81.0,0.99688,3.24,0.43178241642553783,9.5,6.0
8.5,0.4,0.4,1.536867219599265,0.04879016416943201,3.0,10.0,0.99566,3.28,0.44468582126144574,12.0,4.0
7.0,0.69,0.0,1.0647107369924282,0.10795714150509228,3.0,10.0,0.99636,3.35,0.4700036292457355,9.7,6.0
8.0,0.715,0.22,1.1939224684724346,0.07232066157962612,13.0,81.0,0.99688,3.24,0.43178241642553783,9.5,6.0
9.8,0.3,0.39,0.9932517730102833,0.06015392281974709,3.0,9.0,0.9948,3.14,0.4510756193602167,11.5,7.0
7.1,0.46,0.2,1.0647107369924282,0.07417939817425151,28.0,54.0,0.9956,3.37,0.49469624183610705,10.4,6.0
7.1,0.46,0.2,1.0647107369924282,0.07417939817425151,28.0,54.0,0.9956,3.37,0.49469624183610705,10.4,6.0
7.9,0.765,0.0,1.0986122886681098,0.08065790301745447,9.0,22.0,0.99619,3.33,0.5187937934151676,10.9,6.0
8.7,0.63,0.28,1.308332819650179,0.0916671885258238,17.0,69.0,0.99734,3.26,0.48858001481867097,10.2,6.0
7.0,0.42,0.19,1.1939224684724346,0.06859279146561172,18.0,36.0,0.99476,3.39,0.44468582126144574,10.9,5.0
11.3,0.37,0.5,1.0296194171811583,0.08617769624105233,20.0,47.0,0.99734,3.15,0.4510756193602167,10.5,5.0
7.1,0.16,0.44,1.252762968495368,0.0657877405380031,17.0,31.0,0.99328,3.35,0.43178241642553783,12.4,6.0
8.0,0.6,0.08,1.2809338454620642,0.054488185284069734,3.0,7.0,0.99286,3.22,0.31481073984003355,13.0,5.0
7.0,0.6,0.3,1.536867219599265,0.0657877405380031,20.0,110.0,0.99914,3.3,0.6931471805599453,10.2,5.0
7.0,0.6,0.3,1.536867219599265,0.0657877405380031,20.0,110.0,0.99914,3.3,0.6931471805599453,10.2,5.0
7.6,0.74,0.0,1.0647107369924282,0.09531017980432487,6.0,12.0,0.99521,3.36,0.4637340162321401,11.0,5.0
8.2,0.635,0.1,1.1314021114911006,0.07045846364856141,25.0,60.0,0.99638,3.29,0.5596157879354227,10.9,6.0
5.9,0.395,0.13,1.2237754316221157,0.054488185284069734,14.0,28.0,0.99362,3.62,0.5128236264286637,12.4,6.0
7.5,0.755,0.0,1.0647107369924282,0.08065790301745447,6.0,12.0,0.99672,3.34,0.3987761199573678,9.7,4.0
8.2,0.635,0.1,1.1314021114911006,0.07045846364856141,25.0,60.0,0.99638,3.29,0.5596157879354227,10.9,6.0
6.6,0.63,0.0,1.536867219599265,0.08892620919440151,42.0,77.5,0.99558,3.2,0.37156355643248307,9.5,5.0
6.6,0.63,0.0,1.536867219599265,0.08892620919440151,42.0,77.5,0.99558,3.2,0.37156355643248307,9.5,5.0
7.2,0.53,0.14,1.1314021114911006,0.06203539091945264,15.0,29.0,0.99323,3.35,0.4762341789963716,12.1,6.0
5.7,0.6,0.0,0.8754687373538999,0.061095099359810875,11.0,18.0,0.9922475000000001,3.45,0.44468582126144574,12.2,6.0
7.6,1.0150000000000001,0.0,1.1314021114911006,0.11332868530700316,5.0,9.0,0.99476,3.5,0.33647223662121295,10.9,3.5
5.2,0.645,0.0,1.1474024528375417,0.07696104113612832,15.0,28.0,0.99444,3.6849999999999996,0.4762341789963716,12.5,6.0
